"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Enoph1",1008.92025182687,-0.00856366305948108,0.111986924208214,-0.0764702050710754,0.939045017456764,0.964497693047297
"Enox1",1088.63682341804,-0.52992138584914,0.127542397723062,-4.15486454159172,3.25480309358433e-05,0.00022793345778716
"Enox2",664.672640023391,0.331489529120798,0.129889863772944,2.55208158274971,0.0107081441654207,0.0350920463460159
"Enpep",115.641564644081,0.382137077610506,0.232718406457494,1.64205781324952,0.100578023381515,0.211135131858123
"Enpp1",530.075543116452,0.447593556377862,0.154752003440042,2.89232802437533,0.00382398468225205,0.0148682323854008
"Enpp2",21931.4039408167,2.19172985895918,0.762683539885303,2.87370809036837,0.00405683730097541,0.0155909095010192
"Enpp3",42.3863413840695,-0.538738067296288,0.360291934557904,-1.49528206330055,0.134840844218579,0.262545220355814
"Enpp4",569.803357682795,0.766512643777386,0.186245509195293,4.11560336187025,3.86167891693777e-05,0.000265388141996491
"Enpp5",6127.42446402993,0.720103399851786,0.105960507978606,6.79596024584156,1.07593446618102e-11,2.1016586572736e-10
"Enpp6",1361.7863526602,-1.87225658642015,0.181437541680513,-10.319014295933,5.78136239524177e-25,3.55243712209999e-23
"Ensa",6317.8305584902,0.352136091616416,0.120517100278825,2.92187657022715,0.00347929393729637,0.0137165437105139
"Entpd1",278.267566732456,-0.0981650442606502,0.181741366298401,-0.540135942961235,0.589103284712293,0.731442050363928
"Entpd2",172.385457505167,-0.683462550112631,0.262644861423745,-2.60223080858205,0.00926194949844156,0.031103165650927
"Entpd3",91.2770154738475,1.61967464599067,0.269673812162464,6.00605091389039,1.9009651895682e-09,2.84589752102509e-08
"Entpd5",1637.1368466712,-0.092523447486151,0.0966536647939911,-0.957267866493802,0.338432069945284,0.509729787802019
"Entpd6",1239.16302761695,0.0199176840958781,0.121499462602893,0.163932281420674,0.869784453962772,0.923955931673001
"Entpd7",391.464726760412,-0.167529657309974,0.192173108560196,-0.871764309612019,0.383336968757251,0.554215612245041
"Entr1",3515.00096007254,-0.0332564261705625,0.115512135134751,-0.28790417674963,0.773420089642113,0.860707869699389
"Eny2",2157.6854715811,-0.13256972922138,0.16295062832106,-0.813557643731077,0.41589841102442,0.584254688813449
"Eogt",700.496025444723,-0.068568914952778,0.152979665356061,-0.448222414352805,0.653992687783576,0.780245184407251
"Eomes",1504.77130378393,0.161970467921994,0.422675179275843,0.383203168446023,0.701569128932455,0.813177894004218
"Ep300",3262.30515200861,-0.022164234862928,0.163550266426719,-0.135519405423036,0.8922012224781,0.936851251658816
"Ep400",3940.56537501848,0.141845297341234,0.140321625211348,1.01085842704281,0.312084194050349,0.482900552242373
"Epas1",3330.20511589114,0.391540183997702,0.162125885980298,2.41503805287012,0.0157335658629118,0.0481365557856901
"Epb41",10291.2431524067,0.183345439797828,0.11871027732892,1.54447823662158,0.12247251959263,0.244283419746522
"Epb41l1",15982.7311610097,-0.0297513203220234,0.15261511753501,-0.194943468265511,0.84543720419027,0.908860227108298
"Epb41l2",2706.81248599639,-0.966989741838055,0.100574272468537,-9.61468294131143,6.93225889180845e-22,3.44680314838767e-20
"Epb41l3",7179.5013340284,0.125537656582185,0.108888297040829,1.15290311258255,0.248950154374779,0.412031956878582
"Epb41l4a",605.337309443967,-1.82532772655001,0.158358803585467,-11.5265314287682,9.69724328532998e-31,9.09213530432539e-29
"Epb41l4aos",116.128332264766,0.00545498676002005,0.282427508193519,0.0193146439414191,0.984590101932156,0.991904856173809
"Epb41l4b",2758.15722183245,0.104198680063778,0.144808928992917,0.719559772925841,0.471796087429936,0.633799754589028
"Epb41l5",578.937189682904,-0.462940858889983,0.124558673332184,-3.71664892139122,0.000201882665367425,0.00115740418355999
"Epb42",4.31658827820869,-0.0982486792357266,0.939687134542738,-0.104554671043289,0.916729184750958,0.950622035226804
"Epc1",2610.96366076166,-0.18518220267995,0.102875518460385,-1.80006094211092,0.0718510159750188,0.163264294435412
"Epc2",2160.87410525427,-0.155061849688843,0.153996613182012,-1.00691727230113,0.313974530963892,0.484694226713272
"Epcam",32.8004685183584,-1.26046664923727,0.386926102569532,-3.25764181032672,0.00112342110716728,0.00522924639046829
"Epdr1",3107.2354402975,0.725282110291852,0.129790221413907,5.58811058638151,2.29553452473117e-08,2.99643042814551e-07
"Epgn",2.20133709648605,-2.42237274222816,1.71642001070742,-1.41129369683227,0.158158032275914,0.296036618022268
"Epha1",64.4962789342234,0.586685143501462,0.25952385150443,2.26062128818032,0.0237827183524577,0.0675366636772458
"Epha10",499.352771227025,-0.48977623149154,0.15390793665846,-3.18226754334582,0.00146126764733446,0.00655453241046031
"Epha2",111.360477959925,-1.08552220871467,0.210489335342273,-5.15713637914015,2.50755169490596e-07,2.73563219481496e-06
"Epha3",634.243499886128,-0.84163429602689,0.230172401949987,-3.65653870271452,0.0002556438284818,0.00142770726267167
"Epha4",1015.05640738074,0.145805585812976,0.179295109451614,0.813215632366841,0.416094438278207,0.584327074911744
"Epha5",650.85087887461,-0.59698992421288,0.214467689599256,-2.78358910532578,0.00537610931466333,0.0197561481825299
"Epha6",83.6591265215437,0.313209790501877,0.252918832715806,1.23838065808969,0.215574949013785,0.371940458824204
"Epha7",1103.64207403588,-0.33704395613539,0.174319502555078,-1.93348392575236,0.0531766113677776,0.128897874494309
"Epha8",2503.56090544684,-0.114576537425161,0.113185425588079,-1.01229055622536,0.311399148914383,0.482216948767515
"Ephb1",3340.82443428548,-1.35004802953343,0.150980424847361,-8.94187462313943,3.82623550443555e-19,1.52011796989778e-17
"Ephb2",3940.04084921445,-0.243741386318147,0.147623107333669,-1.65110591912432,0.0987169488913655,0.208167034752541
"Ephb3",520.412155096441,-1.63701730015469,0.163265832096757,-10.0266986615089,1.1634160489562e-23,6.58252776940462e-22
"Ephb4",477.355773949876,-0.295750979677324,0.13516062117074,-2.18814457284655,0.0286590730166471,0.0784383769903494
"Ephb6",627.070140193259,0.0754664319851777,0.189241257338297,0.398784245288912,0.690052186640109,0.805461782627225
