"","p14_1","p14_2","p14_3","p60_1","p60_2","p60_3","p7_1","p7_2","p7_3","Gene"
"Rpn1",12.1939661978072,12.2881022803316,12.3916793820877,12.4518605939925,12.0672330162889,12.2085568979256,12.1986269695586,12.2019534256735,12.2956156712087,"Rpn1"
"Rpn2",12.1517416255379,12.2146857137032,12.2201457005447,12.4016141073407,12.3578320748312,12.2929182275657,12.3728308573049,12.3699809619115,12.5519562865041,"Rpn2"
"Rpp14",10.0982229749014,10.138981932309,10.1590171144542,10.3744072786136,10.2918123873698,10.251086373863,10.1449970900254,10.2422443620852,9.88406298563328,"Rpp14"
"Rpp21",8.30380561594577,8.55363557262063,8.53419241402371,8.89435110390178,8.59007835732512,8.46352184597074,8.31127143403972,8.31028620051246,8.79302811012784,"Rpp21"
"Rpp25",6.44202784528198,6.25608909819288,6.79695758074697,6.94990639656209,7.07439446842028,6.95335355568227,6.17466548177758,5.61118393112425,6.55258228467722,"Rpp25"
"Rpp25l",9.0834216709102,9.16067217254699,9.68451047340974,9.51358591005813,9.1346080235588,9.11937670981919,9.24442272707653,9.22358527719869,9.47547426308089,"Rpp25l"
"Rpp30",9.14333157476059,9.12313631605438,8.90465910636096,9.07739574888388,9.02169584963326,9.0903525740575,9.39781666489987,9.33482339265839,9.1815870738074,"Rpp30"
"Rpp38",7.71990044728105,8.02826947208281,7.95200301624167,8.0937404906491,7.89520890169716,8.07562803921682,7.6967771139705,7.8631283900481,7.82320373802605,"Rpp38"
"Rpp40",6.646406024874,6.97242193271396,6.63564034470308,7.09463453479841,6.6173461355845,7.11782314020521,7.65542722751538,7.51235912228777,7.14518719930833,"Rpp40"
"Rprd1a",10.7229080118442,10.6638745671631,10.6712456102624,10.6945293417978,11.1106446907603,11.0263704422134,10.5826437380898,10.5523961655617,10.214917409598,"Rprd1a"
"Rprd1b",10.4249539138492,10.4178557087233,10.505011105574,10.5900492585927,10.6526618690655,10.6056108477426,10.3382080189405,10.5014955477828,10.62210057751,"Rprd1b"
"Rprd2",11.2669328147858,11.1011566024274,10.8558194647899,11.0444529779804,11.4159266900633,11.2908703789155,10.8565355577003,10.9994919466241,10.8533299796494,"Rprd2"
"Rprm",9.03109711652566,9.58205233606903,9.4922277343719,6.62333831552731,6.50107634129111,6.49183193930444,9.10620224572673,9.10849126433344,9.40244269988946,"Rprm"
"Rprml",4.2982061523158,4.26915876137029,4.74130856299635,5.89704101589638,6.37393721349213,5.86072260611729,4.82037893055,5.67754319579277,5.42134350707066,"Rprml"
"Rps10",6.78805507736825,7.44964737393448,7.32890087351613,7.43707560821274,7.11952030406007,6.8748417341739,7.15823284591176,7.26892489790751,7.64805376052173,"Rps10"
"Rps10-ps1",4.64451239691233,4.78939785464179,4.94452400717006,4.50514889364436,5.10949603477481,4.86477231022008,5.38012710352215,5.29931068946088,5.54960147743089,"Rps10-ps1"
"Rps10-ps2",4.44254217144345,4.26915876137029,4.30570654161492,4.50514889364436,3.94681959180372,3.94681959180372,4.6636280876042,4.32062439631151,4.50548537441962,"Rps10-ps2"
"Rps11",11.9198164590443,12.0534965518929,11.8283206494699,11.8428027508574,11.4386291832502,11.5665741364836,12.2475798463138,12.352280845986,12.3409230580909,"Rps11"
"Rps11-ps1",4.7250186872057,4.99492132697532,4.45307066566371,5.04383898986576,4.59553872099476,3.94681959180372,4.6636280876042,4.77365013334238,4.82218725230798,"Rps11-ps1"
"Rps11-ps2",4.44254217144345,4.58756062908026,4.56528737666322,4.50514889364436,4.77976856806867,4.72626994137703,4.74623803316136,4.59072332715974,4.62895390602379,"Rps11-ps2"
"Rps11-ps3",3.94681959180372,4.50284177895054,4.30570654161492,4.50514889364436,4.47796538215946,4.29878195671709,4.6636280876042,4.77365013334238,4.73210749613293,"Rps11-ps3"
"Rps12",7.35414094642684,7.34976788388443,7.3884434256597,7.5682083143416,7.29665720456719,7.54202283378853,8.4898675276852,8.23232216388781,8.09531253354885,"Rps12"
"Rps12-ps19",3.94681959180372,4.40173776365751,3.94681959180372,3.94681959180372,4.59553872099476,3.94681959180372,4.82037893055,4.32062439631151,4.73210749613293,"Rps12-ps19"
"Rps12-ps26",4.44254217144345,4.50284177895054,4.56528737666322,4.73164010522718,4.32345067233676,4.72626994137703,4.6636280876042,4.59072332715974,4.50548537441962,"Rps12-ps26"
"Rps12-ps9",4.64451239691233,4.40173776365751,3.94681959180372,3.94681959180372,4.47796538215946,3.94681959180372,4.6636280876042,4.98454309832297,4.62895390602379,"Rps12-ps9"
"Rps13",7.24360710462262,7.43022592851396,7.54597292760408,7.42722924327224,7.3352973948488,7.29104324434716,8.11235111755119,7.82371447524816,7.88909487995985,"Rps13"
"Rps13-ps4",4.55248688125715,4.78939785464179,4.56528737666322,4.34284185378424,4.92715380788356,4.29878195671709,4.74623803316136,4.77365013334238,4.62895390602379,"Rps13-ps4"
"Rps14",11.9613195485517,12.232871865044,12.5715829145925,12.2687889543162,11.5922231922718,11.805401715631,12.521112259848,12.4946711938441,12.7308140885228,"Rps14"
"Rps15",11.45962156444,11.6640075143121,11.9802467261255,11.8714505472061,11.3854700754773,11.6534104132319,12.0979970576961,12.0487285906659,12.3139760676335,"Rps15"
"Rps15-ps2",5.41772579604538,5.27033308626254,5.40987294261556,5.50756271568204,5.35328897252414,4.44335055821301,5.5598841983811,5.85728242868751,5.62781666547599,"Rps15-ps2"
"Rps15a",11.6228659355616,11.7301729456402,11.5928032080093,11.858334090543,11.8159524332105,12.0544067605511,11.7980892510399,11.7178660351081,11.4418908979753,"Rps15a"
"Rps15a-ps3",4.2982061523158,4.40173776365751,4.45307066566371,4.50514889364436,4.32345067233676,4.44335055821301,4.6636280876042,4.77365013334238,4.62895390602379,"Rps15a-ps3"
"Rps15a-ps4",5.03478601889008,5.23536589102869,4.56528737666322,5.10709643209479,4.59553872099476,4.64563940813467,4.6636280876042,4.92002524512407,5.16714679173093,"Rps15a-ps4"
"Rps15a-ps5",3.94681959180372,3.94681959180372,3.94681959180372,4.34284185378424,4.47796538215946,4.64563940813467,4.56916238365795,4.4740014290903,4.50548537441962,"Rps15a-ps5"
"Rps15a-ps6",3.94681959180372,3.94681959180372,3.94681959180372,3.94681959180372,4.32345067233676,3.94681959180372,4.74623803316136,4.59072332715974,4.50548537441962,"Rps15a-ps6"
"Rps16",9.74942288417878,9.78536591279766,9.85114500494482,9.51589304024651,9.3718775877079,8.6105894697371,10.4705456235859,10.6741433700054,10.5405257588871,"Rps16"
"Rps16-ps2",5.17909324741218,5.45905202683688,5.58327036839508,5.04383898986576,5.16316664309124,5.97824951344063,5.77251569230204,5.85728242868751,5.95737197372743,"Rps16-ps2"
"Rps17",7.39445823384995,7.74474227874855,7.72772167046857,7.44685416895189,6.95479539387922,7.006851309461,7.22606884960671,7.26892489790751,7.63955794121131,"Rps17"
"Rps18",8.00040533289349,8.26484176160405,8.4573900994324,8.36908764334597,7.99459344687064,8.21240611049948,9.44686245709618,9.16979936458041,9.57851976311082,"Rps18"
"Rps18-ps1",3.94681959180372,4.26915876137029,4.30570654161492,4.34284185378424,3.94681959180372,3.94681959180372,4.74623803316136,4.4740014290903,4.34308198590873,"Rps18-ps1"
"Rps19",10.128165903448,10.2179022589729,10.281949231093,10.0524892308958,9.83970247633344,9.60812143798419,11.4458937693817,11.265406681029,11.2162755603533,"Rps19"
"Rps19-ps3",5.30511617953692,5.45905202683688,5.15741732573034,5.83484681888541,5.21407974983523,4.92589336506064,5.34041187099615,5.42663924912632,5.46572700750136,"Rps19-ps3"
"Rps19-ps6",4.2982061523158,4.50284177895054,4.45307066566371,4.34284185378424,4.32345067233676,3.94681959180372,3.94681959180372,4.59072332715974,4.50548537441962,"Rps19-ps6"
"Rps19-ps7",4.64451239691233,4.26915876137029,4.30570654161492,3.94681959180372,3.94681959180372,3.94681959180372,4.45625851106335,4.4740014290903,4.34308198590873,"Rps19-ps7"
"Rps19bp1",8.75810814397913,9.03439176711892,9.34670984423019,9.22575040470196,8.59007835732512,8.95466698918196,9.28095143988922,9.33714875186342,9.5917189537406,"Rps19bp1"
"Rps2",10.1907959681587,10.8002191966433,11.497900134729,9.99246865201438,9.47409359481857,10.4770556130598,12.2333878079845,12.2446702198524,12.161945698616,"Rps2"
"Rps2-ps11",4.44254217144345,4.66175414106674,4.30570654161492,4.90235884448628,4.59553872099476,3.94681959180372,4.74623803316136,4.4740014290903,4.73210749613293,"Rps2-ps11"
"Rps2-ps7",4.44254217144345,4.40173776365751,3.94681959180372,4.34284185378424,4.47796538215946,3.94681959180372,4.45625851106335,4.68833319517471,4.82218725230798,"Rps2-ps7"
"Rps20",10.5975360645905,10.6070850746689,10.678863931286,10.443883785269,10.0442164936263,10.1817344030949,11.5500582466898,11.5121338465595,11.5911467702466,"Rps20"
"Rps21",11.1280467799275,11.4135445829455,11.5615521856674,11.8275666039508,11.3237475116332,11.4169216680369,11.8616100423915,11.7307394383357,11.7163939462412,"Rps21"
"Rps23",6.61901242441426,6.71574243738274,6.59217818488239,6.51383581865078,6.39284827885278,6.27770650931441,7.6342938015242,7.62387126020254,7.87471252982048,"Rps23"
"Rps23-ps1",4.79729798369832,4.50284177895054,4.56528737666322,3.94681959180372,4.69384908674737,4.55346984993606,4.45625851106335,3.94681959180372,4.73210749613293,"Rps23-ps1"
"Rps24",10.279919042511,10.6486700949539,10.5963442570364,10.6985957620226,10.19234692771,10.4169969228544,11.2041598745722,11.158417901109,11.1962593752388,"Rps24"
"Rps24-ps3",5.48688590545995,5.64543640871385,4.8823193403231,5.50756271568204,5.35328897252414,4.64563940813467,5.11555484286124,5.25326633833327,5.66506590905844,"Rps24-ps3"
"Rps25",11.2776578715635,11.4438869340994,11.5449745325914,11.5100702072663,11.0464821166996,11.6804212276157,11.7431359040101,11.8563625211102,11.7063200037606,"Rps25"
"Rps26",10.7926151758518,10.8662366807986,10.944165268398,10.3318416916331,9.99275163271798,9.97377699169692,12.0568127098285,12.0673964537486,12.4191779869742,"Rps26"
"Rps27",6.54803549852403,6.57905725847454,6.60681900692769,6.96369873405403,6.56872117236861,6.66339345679163,6.48193294214335,6.39637574585245,6.74226888589305,"Rps27"
"Rps27a",7.88121417926875,7.89351878454296,7.97978326816297,8.03687379623499,7.50569985077164,7.6526427193359,8.66953636201029,8.60511075443904,8.40105073640804,"Rps27a"
"Rps27l",8.88710969238364,9.0845961317473,9.16083620445431,8.58252080807815,8.06485210065336,8.41746872910637,9.91894338420539,9.73288957063541,9.71344212964782,"Rps27l"
"Rps28",6.72546231310509,7.00803312029621,6.91839244737908,6.86416430385352,6.83764924190947,6.39720946188383,7.36131554609322,7.25905372138576,7.28312375667582,"Rps28"
"Rps29",6.88268029946598,6.79988237112496,6.95285267148674,6.56968201768461,6.23351935304153,5.83584231100194,7.24486655880303,7.42699122921109,7.53344853642552,"Rps29"
"Rps3",12.9547437380346,13.1483311832896,13.4733929309895,13.3945318909394,12.9197477107427,13.12114403752,13.6835618328575,13.688176217334,13.6445117863906,"Rps3"
"Rps3a1",10.0552301154374,10.2793265387923,10.0509562812535,9.95725763322858,9.67593587456948,10.0257747321428,10.8857199019036,10.9000293279565,10.7879590287014,"Rps3a1"
"Rps3a3",4.2982061523158,4.40173776365751,3.94681959180372,4.62854551761038,3.94681959180372,4.29878195671709,3.94681959180372,4.4740014290903,4.73210749613293,"Rps3a3"
"Rps4l",8.86164697704663,9.04499630250584,9.06065329596152,8.86205156612409,8.42655203849181,8.5690800636764,9.42866531324641,9.35332204230088,9.62205504910412,"Rps4l"
"Rps4x",10.3084435134662,10.4421107068547,10.4095378408658,9.67092448411533,9.51845153184205,9.64017199890045,11.1747533122645,11.1557869557017,11.1788787803036,"Rps4x"
"Rps5",12.3721571618759,12.6078082760988,12.7392308273389,12.3191757697296,11.8715423895452,11.9693531295902,13.4203081273801,13.4021697451527,13.5151666663788,"Rps5"
"Rps6",6.23836602037891,6.59098152287994,6.70515854168005,6.56968201768461,6.12327256786105,6.56594541611314,7.1973946621044,7.09093566873409,7.03208232554241,"Rps6"
"Rps6-ps1",4.55248688125715,3.94681959180372,4.30570654161492,4.34284185378424,4.47796538215946,4.44335055821301,4.82037893055,4.59072332715974,4.73210749613293,"Rps6-ps1"
"Rps6ka1",12.5108780257048,12.6085227646265,12.6275448635699,12.4241963039966,12.4647452640774,12.3016428969126,10.3976050144302,10.8033194125435,11.1546333020009,"Rps6ka1"
"Rps6ka2",10.1987191133018,10.2429708674558,10.3828354393718,9.34993562906542,9.79232354312941,9.42464221490327,10.2986906206438,10.4368612883498,10.7551056601141,"Rps6ka2"
"Rps6ka3",12.2681728451283,12.2712803358685,11.7557417157938,11.2973075759581,11.5030933839691,11.7407691928016,12.1321180760384,12.3253167086933,11.6920972464402,"Rps6ka3"
"Rps6ka4",9.06866475682506,8.89596509682352,9.32528496349839,9.95555927966132,9.96096736247838,9.71652220139731,8.86277536251797,8.95641298489223,9.21609932024783,"Rps6ka4"
"Rps6ka5",11.4219282414638,11.4892066300678,11.1029716839737,11.1654377090929,11.4696090956353,11.40273791622,10.6071131959941,10.8786484539862,10.4137631780675,"Rps6ka5"
"Rps6kb1",11.2840548395007,11.1342816874473,10.7270175707464,10.867037289667,11.144720663216,11.1285748862737,11.3471318217626,11.4159172323698,10.7224866173965,"Rps6kb1"
"Rps6kc1",10.4316924675872,10.4785271239473,10.4896917663022,10.5467187715906,10.857227138299,10.5311200876511,10.2477207968263,10.2007248208748,10.5268515793993,"Rps6kc1"
"Rps6kl1",9.71194569453398,9.76242899644254,10.0457276278282,10.3590738362276,10.3099472175345,10.0346846509572,9.50204974326467,9.56848422074712,9.75705131444711,"Rps6kl1"
"Rps7",11.2232169779176,11.264203819173,11.4161971086028,11.0563847932143,10.5342518832975,10.6149756711321,12.0455845103676,12.1192948275253,12.2695121127541,"Rps7"
"Rps7-ps2",4.64451239691233,4.7284351313303,4.65918668651895,5.04383898986576,4.99210659779452,5.18100727838128,4.56916238365795,4.68833319517471,5.16714679173093,"Rps7-ps2"
"Rps8",8.88149010456201,9.1130937144069,9.5056221198854,9.25919246821653,8.86683969780251,9.03557333142795,10.2580598851819,10.2582778967725,10.3204090940791,"Rps8"
"Rps8-ps1",4.2982061523158,4.26915876137029,3.94681959180372,4.50514889364436,4.32345067233676,3.94681959180372,4.45625851106335,4.4740014290903,4.50548537441962,"Rps8-ps1"
"Rps9",12.4552800433049,12.6211464052812,12.8754810860492,12.2807042598774,11.9936077746765,11.9408656630626,13.4173646873931,13.3934025665186,13.5778391265464,"Rps9"
"Rpsa",6.59106127962771,6.75845112351602,6.97536325340652,6.62333831552731,6.72453313125486,6.52196221115563,7.44480193376318,7.39135350868692,7.1084870083603,"Rpsa"
"Rpsa-ps1",3.94681959180372,3.94681959180372,4.65918668651895,3.94681959180372,3.94681959180372,3.94681959180372,4.56916238365795,4.77365013334238,4.73210749613293,"Rpsa-ps1"
"Rpsa-ps10",5.13334508598223,5.36877742123738,5.9664710125285,5.58845439828126,5.62258834740449,5.93253770424769,5.74433904876075,5.4660095438107,6.09460646976343,"Rpsa-ps10"
"Rpsa-ps11",4.79729798369832,4.7284351313303,5.33222324248975,4.62854551761038,4.47796538215946,4.72626994137703,5.06378069934473,5.4660095438107,5.58936028822629,"Rpsa-ps11"
"Rpsa-ps12",3.94681959180372,4.58756062908026,4.56528737666322,3.94681959180372,4.59553872099476,3.94681959180372,4.45625851106335,4.59072332715974,4.62895390602379,"Rpsa-ps12"
"Rpsa-ps2",3.94681959180372,4.50284177895054,4.74130856299635,4.34284185378424,4.47796538215946,4.29878195671709,4.45625851106335,4.98454309832297,3.94681959180372,"Rpsa-ps2"
"Rpsa-ps4",3.94681959180372,3.94681959180372,4.45307066566371,4.34284185378424,4.32345067233676,4.29878195671709,5.00897456605197,4.77365013334238,4.50548537441962,"Rpsa-ps4"
"Rpsa-ps9",3.94681959180372,4.26915876137029,4.45307066566371,4.34284185378424,3.94681959180372,4.29878195671709,5.06378069934473,4.92002524512407,4.82218725230798,"Rpsa-ps9"
"Rptn",4.55248688125715,4.78939785464179,3.94681959180372,4.50514889364436,4.47796538215946,4.29878195671709,4.82037893055,4.4740014290903,4.34308198590873,"Rptn"
"Rptor",11.4102792864882,11.4498795662494,11.5277355249762,11.5745465454877,12.0457536838987,11.7211951725946,11.0125774186145,11.0513721537029,11.377324310777,"Rptor"
"Rptoros",5.55207922111469,5.92964002040369,6.36875965718274,5.70023731005133,6.44804235040899,6.16599256448277,5.90452135694165,5.82908566679985,6.26530477487381,"Rptoros"
"Rpusd1",9.66532118869497,9.68864274841791,9.91562533388581,10.5601904000752,10.558724304191,10.3594027093629,8.79805201303299,8.82996374639883,9.26361841299493,"Rpusd1"
"Rpusd2",7.66838147157151,7.92611407622895,7.87122111775673,8.02392432233082,8.21137261633628,8.06070430894083,8.03940194103302,7.86959303232164,7.86746675690687,"Rpusd2"
"Rpusd3",8.23044001621951,8.23546369585028,8.59281051794641,8.61304812294007,8.62144042855646,8.57258531322234,8.23870580525562,8.13923126368809,8.50252642960606,"Rpusd3"
"Rpusd4",8.36959080520029,8.50833379497493,8.72314193990935,8.74883103387636,8.82031856613414,8.7252354488055,8.46226458330581,8.64323238608616,8.69032840751774,"Rpusd4"
"Rrad",6.39393177834436,6.20965443876304,6.1216820759491,6.67497737081629,6.6488314729274,6.04389737207593,6.02401857573196,6.06274774589844,5.95737197372743,"Rrad"
"Rraga",12.0815626074545,12.2453293126172,12.3120027931186,12.1686498173973,11.9235001225173,12.1724009964189,11.595605024706,11.7669615354045,11.5845621474736,"Rraga"
"Rragb",11.258836368599,11.2582969865224,11.2351494307656,11.4784929024146,11.4983572354593,11.59996763733,10.4436233043568,10.4237981812517,10.1524655741094,"Rragb"
"Rragc",11.3077939597224,11.24273301729,11.1161245996234,11.5256033882419,11.5099071530669,11.6046756570931,10.8790372697324,11.0111832010233,10.8587977605156,"Rragc"
"Rragd",11.6387594855214,11.2933805453651,11.4313094194085,12.1671833984877,12.4108794043653,12.4277592682844,10.2044193485027,10.1287535366985,9.85881235165753,"Rragd"
"Rras",8.26974718718701,8.20167819543114,8.50777583914637,8.6597476705637,8.26702532746551,8.52271670944944,7.92829047331584,7.86959303232164,7.96571316190285,"Rras"
"Rras2",9.89865249797606,10.1478579374085,9.76148850355496,8.57810637791546,8.36299540871367,8.26972767936056,9.38319149417676,9.58227067644101,9.51758049571889,"Rras2"
"Rrbp1",11.8406611930837,11.7931221311375,11.7073151275452,11.4528441296276,11.5051933581415,11.4372195280891,11.9942908438208,11.8708722073027,12.1392856156252,"Rrbp1"
"Rreb1",10.2310876033079,10.1300509597571,9.76308249686663,10.5512233091352,11.2833265115329,10.7563216959749,9.90438880936229,9.6971368303216,9.88406298563328,"Rreb1"
"Rrh",4.92434262379694,4.78939785464179,4.74130856299635,5.58845439828126,4.47796538215946,5.03649713111895,6.02401857573196,5.80023540633388,5.7703688998088,"Rrh"
"Rrm1",10.4259184940218,10.6911150291773,10.4427326209241,10.3667609339979,10.3548934917189,10.4228257618314,12.397978073739,12.3994703684467,12.2529974929626,"Rrm1"
