"","X","res_n.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","annotation","significant","change"
"81",222,"peak222","2.38031726",240.0585952,0.044156784,0.246957945,0.178802847,0.85809251,0.907269331,"Col9a1","Promoter","Not Sig","Unchanged"
"82",223,"peak223","1.733175032",54.09723046,-1.001952694,0.481665915,-2.080181848,0.037508857,0.084891447,"Col9a1","Promoter","Not Sig","Unchanged"
"83",231,"peak231","2.409560883",256.7798158,1.093446402,0.242760019,4.504227706,6.66e-06,5.82e-05,"Col19a1","Promoter","Sig","Up"
"84",236,"peak236","2.312414109",205.3118939,0.140423532,0.277470346,0.506084828,0.612797101,0.721681908,"Lmbrd1","Promoter","Not Sig","Unchanged"
"85",247,"peak247","2.130546552",135.0661598,0.089024442,0.324425547,0.274406386,0.783772336,0.854317911,"Adgrb3","Promoter","Not Sig","Unchanged"
"86",256,"peak256","2.660388245",457.4969946,0.487578824,0.197613091,2.467340711,0.013612077,0.037374131,"Adgrb3","Promoter","Sig","Unchanged"
"87",269,"peak269","2.65715436",454.1029889,0.804773475,0.202794909,3.96841064,7.24e-05,0.000459291,"Phf3","Promoter","Sig","Unchanged"
"88",270,"peak270","2.731017679",538.291694,0.659911142,0.207173444,3.185307574,0.001446002,0.005854551,"Ptp4a1","Promoter","Sig","Unchanged"
"89",274,"peak274","2.077726232",119.5986373,0.025985965,0.331365978,0.07842074,0.937493376,0.960366474,"Khdrbs2","Promoter","Not Sig","Unchanged"
"90",280,"peak280","2.257154263",180.7816156,0.038929671,0.282846489,0.137635334,0.890528629,0.929243007,"Prim2","Promoter","Not Sig","Unchanged"
"91",281,"peak281","2.295093269",197.2846378,0.590131709,0.278302544,2.120468248,0.033966576,0.078350744,"Rab23","Promoter","Not Sig","Unchanged"
"92",283,"peak283","1.519930691",33.10782805,-0.999959937,0.617172596,-1.620227378,0.105183442,0.192643444,"Bag2","Promoter","Not Sig","Unchanged"
"93",284,"peak284","2.302653952",200.7492596,0.957101718,0.265851349,3.600138655,0.000318048,0.00162766,"Bag2","Promoter","Sig","Unchanged"
"94",286,"peak286","2.32816054",212.8925871,-0.014774215,0.260678522,-0.056675997,0.954803295,0.971352491,"Zfp451","Promoter","Not Sig","Unchanged"
"95",291,"peak291","2.874552753",749.1223481,1.067285455,0.15919829,6.704126364,2.03e-11,6.52e-10,"Dst","Promoter","Sig","Up"
"96",296,"peak296","2.281994441",191.4231424,0.26987434,0.288157016,0.936553076,0.348988499,0.480375978,"Dst","Promoter","Not Sig","Unchanged"
"97",297,"peak297","2.155578379",143.0798181,0.715842321,0.310519746,2.305303705,0.02114957,0.05341716,"Dst","Promoter","Not Sig","Unchanged"
"98",311,"peak311","1.560867016",36.38036199,0.097649686,0.602968285,0.161948295,0.871346571,0.916221178,"Dst","Promoter","Not Sig","Unchanged"
"99",314,"peak314","2.04299024",110.4053808,1.318873134,0.351845353,3.748445511,0.000177934,0.000993088,"Dst","Promoter","Sig","Up"
"100",319,"peak319","2.257368855",180.8709649,0.075702205,0.272924868,0.277373791,0.781493104,0.852758517,"Mir5103","Promoter","Not Sig","Unchanged"
"101",320,"peak320","2.032838415",107.854536,0.150938249,0.374030301,0.403545513,0.68654696,0.780649434,"Mir5103","Promoter","Not Sig","Unchanged"
"102",321,"peak321","2.525172593",335.0985846,0.426083445,0.216671261,1.966497279,0.049241196,0.105577249,"Imp4","Promoter","Not Sig","Unchanged"
"103",323,"peak323","2.228885685",169.3891877,0.553629761,0.283150886,1.955246434,0.05055399,0.107792176,"Ptpn18","Promoter","Not Sig","Unchanged"
"104",328,"peak328","1.664260944",46.15948385,-1.719174192,0.586673348,-2.930377183,0.003385508,0.01186157,"Cfc1","Promoter","Sig","Unchanged"
"105",329,"peak329","1.350439251",22.40986556,-0.518776855,0.848045323,-0.611732464,0.540714779,0.659856252,"Cfc1","Promoter","Not Sig","Unchanged"
"106",331,"peak331","1.924690087",84.07949354,0.649399908,0.401733973,1.616492384,0.105987899,0.193773964,"Amer3","Promoter","Not Sig","Unchanged"
"107",332,"peak332","1.897965145",79.06151725,0.057070225,0.406891952,0.140258917,0.888455423,0.927947039,"Amer3","Promoter","Not Sig","Unchanged"
"108",336,"peak336","1.364222089",23.13247431,-0.103397127,0.757184144,-0.136554797,0.891382708,0.929844503,"Arhgef4","Promoter","Not Sig","Unchanged"
"109",337,"peak337","1.889197268",77.48136583,0.363438381,0.407345434,0.892211748,0.372279447,0.503955443,"Arhgef4","Promoter","Not Sig","Unchanged"
"110",340,"peak340","2.979064583",952.9378625,2.332813979,0.150671802,15.48275086,4.54e-54,1.36e-50,"Arhgef4","Promoter","Sig","Up"
"111",342,"peak342","2.182304168",152.1612853,0.241116887,0.309855238,0.77815979,0.436474819,0.565318198,"Arhgef4","Promoter","Not Sig","Unchanged"
"112",343,"peak343","2.366493386",232.5377071,0.40418484,0.259166253,1.559558141,0.118864335,0.211964415,"Fam168b","Promoter","Not Sig","Unchanged"
"113",344,"peak344","2.026100583",106.1941476,0.409406558,0.364289626,1.123849071,0.26107706,0.386521369,"Plekhb2","Promoter","Not Sig","Unchanged"
"114",345,"peak345","1.612463286",40.96974735,-0.061964447,0.560590282,-0.110534286,0.91198566,0.943779838,"Plekhb2","Promoter","Not Sig","Unchanged"
"115",368,"peak368","2.664824881",462.194615,0.960481345,0.191883565,5.005542538,5.57e-07,6.54e-06,"Hs6st1","Promoter","Sig","Unchanged"
"116",370,"peak370","2.2616669",182.6698617,0.268239141,0.284901857,0.941514187,0.346441422,0.477808141,"Uggt1","Promoter","Not Sig","Unchanged"
"117",376,"peak376","2.211429514",162.7157207,0.35198255,0.295741812,1.190168367,0.233980224,0.356178446,"Arid5a","Promoter","Not Sig","Unchanged"
"118",378,"peak378","2.430940861",269.7372099,0.796979043,0.233102848,3.419001746,0.000628513,0.002897237,"Kansl3","Promoter","Sig","Unchanged"
"119",379,"peak379","2.077919553",119.6518873,2.849967414,0.375903795,7.581640431,3.41e-14,1.85e-12,"Lman2l","Promoter","Sig","Up"
"120",380,"peak380","2.070176928",117.5376297,-0.469787494,0.339973748,-1.381834616,0.167022488,0.27525569,"Lman2l","Promoter","Not Sig","Unchanged"
"121",381,"peak381","2.724575763",530.3661074,1.712187094,0.186245538,9.193171092,3.81e-20,4.95e-18,"Cnnm4","Promoter","Sig","Up"
